,Cumulative_R,Timestamp
609,0.0117388503115,1515
610,0.0126585074438,1516
611,0.0146100932793,1517
612,0.0146318685329,1518
613,0.0139786997815,1519
614,0.014386827783,1520
615,0.0142729784616,1521
616,0.0143582899832,1522
617,0.0146092806136,1523
618,0.0147103396758,1524
619,0.0146446130562,1525
620,0.0146239834285,1526
621,0.0140820800551,1527
622,0.0131655151425,1528
623,0.0117583156868,1529
624,0.0110011725206,1530
625,0.0130269563211,1531
626,0.0127155194852,1532
627,0.0136201307257,1533
628,0.0129900764692,1534
629,0.0115827913371,1535
630,0.0133947678351,1536
631,0.0168110236268,1537
632,0.0169647531709,1538
633,0.0169935203571,1539
634,0.0169314010219,1540
635,0.0164224448414,1541
636,0.0165024283833,1542
637,0.0179771753144,1543
638,0.0168532732142,1544
639,0.0143669606677,1545
640,0.0140409178856,1546
641,0.0131626339763,1547
642,0.0124422010039,1548
643,0.013348415957,1549
644,0.0202577292096,1550
645,0.0200376535519,1551
646,0.0209842047404,1552
647,0.0216053947592,1553
648,0.0206606737562,1554
649,0.0200929425055,1555
650,0.0187169464154,1556
651,0.0171391927651,1557
652,0.0210787015629,1558
653,0.0224143350866,1559
654,0.0235294998729,1560
655,0.0241322085259,1561
656,0.0243940922896,1562
657,0.0250747074051,1563
658,0.0250182454951,1564
659,0.0247482854414,1565
660,0.0239244276626,1566
661,0.0232169319546,1567
662,0.0222374036988,1568
663,0.0227754823642,1569
664,0.0220863235883,1570
665,0.0205103302443,1571
666,0.0181474219846,1572
667,0.0167369360338,1573
668,0.0162046264179,1574
669,0.0198748036706,1575
670,0.021272593245,1576
671,0.0214165777386,1577
672,0.0206860762948,1578
673,0.0217496896908,1579
674,0.0214725105633,1580
675,0.0226189983142,1581
676,0.0229858603275,1582
677,0.0233091321191,1583
678,0.023657043016,1584
679,0.0236501363486,1585
680,0.023652339761,1586
681,0.0236689663234,1587
682,0.0240361570114,1588
683,0.0238049263682,1589
684,0.023776654323,1590
685,0.0240511208701,1591
686,0.0242891252822,1592
687,0.0244662680108,1593
688,0.024706844912,1594
689,0.0252009874084,1595
690,0.0251547637665,1596
691,0.0246815189546,1597
692,0.02508862279,1598
693,0.0247106763598,1599
694,0.024806821486,1600
695,0.0249572333118,1601
696,0.0250246892103,1602
697,0.0248698635594,1603
698,0.0247027310899,1604
699,0.024363510938,1605
700,0.0249077330075,1606
701,0.0245257013903,1607
702,0.0245920889578,1608
703,0.0244231025217,1609
704,0.0245567430445,1610
705,0.0244429607585,1611
706,0.0241376847246,1612
707,0.0238148244271,1613
708,0.0234764447979,1614
709,0.023451645337,1615
710,0.0240317960685,1616
711,0.0241600561664,1617
712,0.0240221847306,1618
713,0.0241504839558,1619
714,0.0239545223975,1620
715,0.0236923624779,1621
716,0.0235621445134,1622
717,0.0230940300161,1623
718,0.0229993353901,1624
719,0.022958509962,1625
720,0.0225419827529,1626
721,0.0227190699053,1627
722,0.0225200926635,1628
723,0.0220122215357,1629
724,0.0222744664915,1630
725,0.02195900012,1631
726,0.0218790721547,1632
727,0.0225854785424,1633
728,0.0226441129008,1634
729,0.0230065015004,1635
730,0.0232873498199,1636
731,0.0232641414888,1637
732,0.0230714073922,1638
733,0.0236585373408,1639
734,0.0238162610472,1640
735,0.0240800530285,1641
736,0.0241741549333,1642
737,0.0240852635463,1643
738,0.0242048263439,1644
739,0.0244206914917,1645
740,0.0242217937493,1646
741,0.0240735290184,1647
742,0.0238238264882,1648
743,0.023921570214,1649
744,0.0237444890139,1650
745,0.0231844603092,1651
746,0.0237022430319,1652
747,0.0235550163741,1653
748,0.0250989945596,1654
749,0.0243930841478,1655
750,0.0235069755121,1656
751,0.0237903384057,1657
752,0.0228880984526,1658
753,0.0239545483138,1659
754,0.0237933134046,1660
755,0.0233223478849,1661
756,0.0227124174481,1662
757,0.0227217155142,1663
758,0.0222135311545,1664
759,0.0218296486833,1665
760,0.0225267637369,1666
761,0.0216052771419,1667
762,0.0228068939303,1668
763,0.0238933857028,1669
764,0.023672438072,1670
765,0.0238965816239,1671
766,0.0235629865473,1672
767,0.0234752648727,1673
768,0.0233455927706,1674
769,0.0235480268641,1675
770,0.0235355398132,1676
771,0.0232838733985,1677
772,0.0233607202362,1678
773,0.0233111410077,1679
774,0.023074074613,1680
775,0.0232816101179,1681
776,0.0230931640595,1682
777,0.0232929713277,1683
778,0.0231088125192,1684
779,0.0231070593842,1685
780,0.02332428647,1686
781,0.0232771010037,1687
782,0.0233688460111,1688
783,0.0234517509226,1689
784,0.023418184752,1690
785,0.023312201323,1691
786,0.0233333763478,1692
787,0.0233936311174,1693
788,0.0234428357345,1694
789,0.0234480167833,1695
790,0.0234497006503,1696
791,0.0235237861786,1697
792,0.0234653833257,1698
793,0.0235072130474,1699
794,0.0234680169682,1700
795,0.0234702297638,1701
796,0.0235509291863,1702
797,0.0235172971982,1703
798,0.023503634576,1704
799,0.0234947251445,1705
800,0.0234445427295,1706
801,0.0234338547633,1707
802,0.0233537120637,1708
803,0.0233601914502,1709
804,0.0233513728416,1710
805,0.0233051105712,1711
806,0.0233272538913,1712
807,0.0231786133534,1713
808,0.0229908690349,1714
809,0.0229226247916,1715
810,0.0227858306392,1716
811,0.022815459724,1717
812,0.0225978802722,1718
813,0.0224576490874,1719
814,0.0226364095092,1720
815,0.0226178901517,1721
816,0.0225294871614,1722
817,0.0225955337772,1723
818,0.0225154788842,1724
819,0.0226580660145,1725
820,0.0225454985046,1726
821,0.0226199821012,1727
822,0.0226622080607,1728
823,0.022569524598,1729
824,0.0224875275556,1730
825,0.0225449678077,1731
826,0.0226133840308,1732
827,0.0225768189515,1733
828,0.0225850422924,1734
829,0.022602035233,1735
830,0.0225000725449,1736
831,0.0224824201217,1737
832,0.0223100082665,1738
833,0.0222065279237,1739
834,0.022372652441,1740
835,0.0224555917372,1741
836,0.0224839204781,1742
837,0.0225738646305,1743
838,0.0225725446933,1744
839,0.0225243341228,1745
840,0.0225549472108,1746
841,0.022541908265,1747
842,0.0225433547276,1748
843,0.0224918300197,1749
844,0.022540114513,1750
845,0.0225294052453,1751
846,0.0225679122183,1752
847,0.0225058691912,1753
848,0.0223796473108,1754
849,0.022352700791,1755
850,0.0223205386555,1756
851,0.0223224392239,1757
852,0.0222790487656,1758
853,0.0221920105692,1759
854,0.0222298172297,1760
855,0.0221705607151,1761
856,0.0221189000404,1762
857,0.0221371756642,1763
858,0.0221681567723,1764
859,0.0220370165169,1765
860,0.0221714754871,1766
861,0.022110508871,1767
862,0.0220963433761,1768
863,0.022112222543,1769
864,0.0220753040517,1770
865,0.0219985068312,1771
866,0.0220332571243,1772
867,0.0219374387247,1773
868,0.0220120001123,1774
869,0.0219213321335,1775
870,0.021833692984,1776
871,0.0218048814777,1777
872,0.021738327392,1778
873,0.0216969447668,1779
874,0.0217350755044,1780
875,0.0217174701124,1781
876,0.0217355082894,1782
877,0.0217582540499,1783
878,0.0217906347625,1784
879,0.0217854978413,1785
880,0.0217667391657,1786
881,0.0217694204493,1787
882,0.0218185101143,1788
883,0.02181878932,1789
884,0.0217751400162,1790
885,0.0216978035786,1791
886,0.0216436473618,1792
887,0.0216768143776,1793
888,0.0216379928836,1794
889,0.0216588159827,1795
890,0.0217066938933,1796
891,0.0217282305325,1797
892,0.0217165786495,1798
893,0.0217265890333,1799
894,0.0216768884477,1800
895,0.0216229493417,1801
896,0.021568660107,1802
897,0.0215319009385,1803
898,0.021544609125,1804
899,0.0216679852626,1805
900,0.0216490556748,1806
901,0.0216388381579,1807
902,0.0216466875352,1808
903,0.0215891617751,1809
904,0.021526636049,1810
905,0.0214850610679,1811
906,0.0214695125778,1812
